微博内容,发布者名称,发布时间以及设备,发布者主页
4月20日，网传一段上海青浦庆华新村某小区内居民用喇叭问管理人员要物资的视频。几名女性居民拿着喇叭追着一男子，播放着“我们要饿死了”我们要物资”现场还有数十人拿着录下这一幕，被追男子全程看手机没有其他反应。事后有当地居民发视频表示，居委会最后在他们的要求下安排他们登记购买80元一袋20​展开c,聚宝鹏1992,10分钟前 来自微博视频号,https://weibo.com/6358980815?refer_flag=1001030103_
和黄明昊一起为上海加油//@Justin黄明昊_0219会会:黄明昊❤️#黄明昊给上海捐赠防疫物资#黄明昊@jjjustin0219向上海捐赠一批升级版防疫礼包，感谢一线工作人员和志愿者的付出，和黄明昊一起为上海加油#致敬守沪者# ,肆昊奶汀·,10分钟前 来自iPhone客户端,https://weibo.com/6678269676?refer_flag=1001030103_
//@朱海就:没有价格机制，你会更惨//@sasha一粒莎:呵呵，市场行为是吧？那就会出现烧钱式教培防疫，上海式翻倍卖菜防疫…,有机素食星球,10分钟前 来自iPadmini,https://weibo.com/5935869659?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#我才看到！王一博有你真好！永远都是只做不说你太好了我好爱你！​,NTNS_Capricornus,10分钟前 来自iPhone客户端,https://weibo.com/5116899726?refer_flag=1001030103_
未来人回到过去帮助上海防疫,gazefantasy,10分钟前 来自微博国际版,https://weibo.com/2707146780?refer_flag=1001030103_
//@王一博_WYBBar:王一博wyb#王一博给上海捐赠防疫物资#wyb#王一博公益#感谢一线防疫工作人员。辛苦啦！疫情快快散去，就让我们一起加油吧！@UNIQ-王一博,threeshell,11分钟前 来自RedmiK50电竞版,https://weibo.com/1187565315?refer_flag=1001030103_
//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,·雾漫野昊·hmh,11分钟前,https://weibo.com/7451758933?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博摸摸做好事！悄悄地在好久之前给吉林也捐了！#王一博#,拥抱幸福的小鸟儿啊,11分钟前 来自vivoAI智慧拍照X21i,https://weibo.com/6276893556?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#//@寒临梓沫:而且听说已经捐赠了好几波了，有的4.13号就收到过了#王一博给上海捐赠防疫物资#始于颜值，忠于人品河南小王，中！@UNIQ-王一博,雅痞啵啵,11分钟前 来自iPhone12ProMax,https://weibo.com/6423717494?refer_flag=1001030103_
实在不明白，为什么有人做了错事就一定认为自己有理呢？实在不明白，为什么觉得自己做了好事就可以忽略其他人的安危呢？实在不明白，为什么人讲点道理就那么难呢？实在不明白，为什么有人会一点都不把防疫规定放在心上呢？实在不明白，为什么敢有人把自己家人和同小区人的生命健康置于自己的任性之​展开c,拿着白马股去远方,11分钟前 来自HUAWEIP40Pro5G,https://weibo.com/7735310717?refer_flag=1001030103_
//@Justin黄明昊的团团:黄明昊#黄明昊给上海捐赠防疫物资##致敬守沪者#黄明昊@jjjustin0219向上海捐赠一批升级版防疫包，致敬每一位一线工作人员和志愿者。和黄明昊一起为上海加油！,永远对狗狗忠诚,11分钟前 来自妹宝送的Android,https://weibo.com/6637630090?refer_flag=1001030103_
//@Justin黄明昊的团团:黄明昊#黄明昊给上海捐赠防疫物资##致敬守沪者#黄明昊@jjjustin0219向上海捐赠一批升级版防疫包，致敬每一位一线工作人员和志愿者。和黄明昊一起为上海加油！,小肆的奶糖,11分钟前 来自tin宝🍍Android,https://weibo.com/6383571712?refer_flag=1001030103_
黄明昊太棒了小贾，我们和@jjjustin0219一起为上海加油，希望能够早日战胜疫情，加油！#黄明昊为上海捐赠防疫物资#​,C-夢YAO,11分钟前 来自黄明昊超话,https://weibo.com/6701077692?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#黄明昊太棒啦！​,玫瑰寻酒記-,11分钟前 来自奶泡森送的Android,https://weibo.com/6485453818?refer_flag=1001030103_
良心企业没跑了//@Josie乔汐儿:灾难面前风雨同舟，守望相助！蓝帆💙医疗携手苏宁易购苏宁宜品，共同进行防疫物资援沪～愿疫情散尽，早日解封！上海加油！！！#上海加油#,灯灯要按时吃饭,12分钟前 来自iPhone客户端,https://weibo.com/6831484118?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#！！！饱饱好棒​,小狗超人诞生日记_,12分钟前 来自小狗咩咩的HarmonyOS设备,https://weibo.com/7385782992?refer_flag=1001030103_
宝贝//@和你世界第一好-://@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,没烦恼很美好,12分钟前 来自iPhone客户端,https://weibo.com/6720064217?refer_flag=1001030103_
其实看到这个通报的时候，真的就明白了为什么，因为初最基层，最无力…有些让社工自己都无法理解的策略，必须执行，又没有确切的东西支撑，更没人为你撑腰，社工背后都是万丈悬崖，随时可以推一个下去。上海防疫，居然推两个社工被处理…想想都心寒，都是人……这,思慕念肖,12分钟前 来自HUAWEIP20,https://weibo.com/7504937340?refer_flag=1001030103_
棒//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,旺仔汀汀糖,12分钟前 来自真我GTNeo闪速版,https://weibo.com/7322884670?refer_flag=1001030103_
黄明昊#黄明昊给上海捐赠防疫物资#宝贝棒棒哒。感谢一线工作人员和志愿者的付出，和黄明昊一起为上海加油#致敬守沪者# ​,富贵儿Panda,12分钟前 来自黄明昊超话,https://weibo.com/7504061206?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#太棒啦​,九杯蓝色乌龟奶泡鸭,12分钟前 来自vivoS7轻薄自拍旗舰,https://weibo.com/6192172678?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#黄明昊好棒​,旺仔汀汀糖,12分钟前 来自真我GTNeo闪速版,https://weibo.com/7322884670?refer_flag=1001030103_
【有序复工复产消防安全提示】疫情防控任务依然艰巨，在做好复工复产各项防疫任务的同时，也要关注消防安全，筑牢单位“防火墙”，努力实现特殊时期“零火情”。（宝山）#科普消防说##上海发布复工复产疫情防控指引#​​​,白城市消防,12分钟前 来自OPPOA11,https://weibo.com/3423681204?refer_flag=1001030103_
//@寒临梓沫:而且听说已经捐赠了好几波了，有的4.13号就收到过了#王一博给上海捐赠防疫物资#始于颜值，忠于人品河南小王，中！@UNIQ-王一博,笨蛋吃瓜中,12分钟前 来自RedmiK30全速热爱,https://weibo.com/5862187053?refer_flag=1001030103_
#正能量艺人王一博#/#王一博给上海捐赠防疫物资#,梅子黄时雨mtjj,12分钟前 来自Android,https://weibo.com/7168252756?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#昊宝好棒！上海加油！​,一颗心爱你到永九,12分钟前 来自iPhone客户端,https://weibo.com/7458235928?refer_flag=1001030103_
韩国全面解除防疫后，出口韩国的面料公司活过来了羡慕祝福！每天挺一口气等待轮到我们的时候上海解封上海解封上海解封#上海防疫#​,Honey口中的姑娘,12分钟前 来自iPhone客户端,https://weibo.com/2827767314?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#//@寒临梓沫:而且听说已经捐赠了好几波了，有的4.13号就收到过了#王一博给上海捐赠防疫物资#始于颜值，忠于人品河南小王，中！@UNIQ-王一博,一直一直陪着你191219,12分钟前,https://weibo.com/7339913403?refer_flag=1001030103_
黄明昊#黄明昊给上海捐赠防疫物资##致敬守沪者#黄明昊@jjjustin0219向上海捐赠一批升级版防疫包，致敬每一位一线工作人员和志愿者。和黄明昊一起为上海加油！,Justin黄明昊的团团,12分钟前 来自黄明昊超话,https://weibo.com/6493319512?refer_flag=1001030103_
和黄明昊一起为上海加油#黄明昊为上海捐赠防疫物资#,記·18年往事,13分钟前 来自黄明昊老婆Android,https://weibo.com/6863623187?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#是我们棒棒的昊昊！,贼啦啦啦甜的奶昊昊,13分钟前 来自荣耀30S5G美由芯生,https://weibo.com/5999708542?refer_flag=1001030103_
#黄明昊给上海捐赠防疫物资#黄明昊好棒！//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,·只搞甜的,13分钟前 来自iPad客户端,https://weibo.com/7551443966?refer_flag=1001030103_
//@王一博_WYBBar:王一博wyb#王一博给上海捐赠防疫物资#wyb#王一博公益#感谢一线防疫工作人员。辛苦啦！疫情快快散去，就让我们一起加油吧！@UNIQ-王一博,解放路2021,13分钟前 来自vivo手机,https://weibo.com/7644739964?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#真的很好一大男孩王一博呀，很高兴喜欢你​,幻海生花,13分钟前 来自RedmiK40,https://weibo.com/5150827610?refer_flag=1001030103_
//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,記·18年往事,13分钟前 来自黄明昊老婆Android,https://weibo.com/6863623187?refer_flag=1001030103_
黄明昊#黄明昊为上海捐赠防疫物资#谢谢宝贝的捐赠物资希望我们能早日度过这场严重的疫情上海加油​,-Yuvu,13分钟前 来自黄明昊超话,https://weibo.com/2161784330?refer_flag=1001030103_
//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,·星柒·,13分钟前 来自OPPOA535G,https://weibo.com/6388891454?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#王一博和伊娃子都是棒棒哒，比心#来伊份品牌代言人王一博#,为王甜甜打电话,13分钟前 来自王一博的小摩托,https://weibo.com/7326343385?refer_flag=1001030103_
和黄明昊一起为上海加油//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,心動汀na,13分钟前 来自Note10Pro,https://weibo.com/7632667394?refer_flag=1001030103_
防控防疫中，那些奋斗在路上的外省的年轻人，不断地为我们上海作贡献！今天，我要说：谢谢年轻人的帮助，放弃了家庭生活，一直在路上！加油，上海滩！2上海·四川北路街道办事处​,混吃混喝到极致,14分钟前 来自华为畅享10e,https://weibo.com/5730057540?refer_flag=1001030103_
#黄明昊为上海捐赠防疫物资#加油！疫情赶快好起来​,翘鼻乖妹来我怀里,14分钟前 来自iPhoneXSMax,https://weibo.com/6315245996?refer_flag=1001030103_
和黄明昊一起为上海加油#黄明昊为上海捐赠防疫物资#,·JINM·,14分钟前 来自vivo手机,https://weibo.com/6891462975?refer_flag=1001030103_
【上海战疫】打造流动采样车、招募临时楼组长，这里防疫工作注重发挥“集体智慧”O【上海战疫】打造流动采样车、招募临时楼组长，这里防疫工作注重发挥“集体智慧”​,Wing夏夜冰雪,14分钟前 来自iPhone客户端,https://weibo.com/1655345945?refer_flag=1001030103_
//@黑龙江省高级人民法院:【#上海警方通报伪造防疫车辆通行证案#】,肇州县法院,14分钟前 来自360安全浏览器,https://weibo.com/5098858008?refer_flag=1001030103_
和黄明昊一起为上海加油啦#黄明昊为上海捐赠防疫物资#,·JINM·,14分钟前 来自vivo手机,https://weibo.com/6891462975?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#榜样力量@UNIQ-王一博​,淥脃尒嚤仛,14分钟前 来自三星android智能手机,https://weibo.com/6439782999?refer_flag=1001030103_
加油//@Justin黄明昊的宣宣:黄明昊·#抗疫守护计划#黄明昊向上海捐赠防疫物资，致敬一线工作人员和志愿者，感谢守沪者们的付出，和黄明昊@jjjustin0219一起为上海加油,你最最最可爱呐,14分钟前 来自Android,https://weibo.com/5977950119?refer_flag=1001030103_
上海抗疫求助#上海抗疫求助#【现居地址】：上海嘉定区菊园新村【求助描述】：外婆胰腺癌晚期，3月因医院被征用为新冠医疗定点医院故回家由我妈和我外公进行照顾，因小区为低风险区申请了出门证，每天步行推去医院进行吊水治疗，期间断药什么都解决了，并且按时按要求在医院和小区都进行了核​展开c,白脸玄雨雨,14分钟前 来自上海抗疫求助超话,https://weibo.com/5623136189?refer_flag=1001030103_
#王一博给上海捐赠防疫物资#//@midzzhang:只有和王一博有关的事情才能让我互联网情绪饱满波动//@星曳如眸:不知道为啥突然想起了之前偷猪妹妹，她如果能看到这些消息该有多好，我们真的喜欢了一个很好很好的人//不知道说啥就说一句感谢王一博出道又给我来个放置play吧🙏,7_sourire_,14分钟前 来自Android,https://weibo.com/6068200158?refer_flag=1001030103_
